nombre,coherencia,stim,resp,rt
LP_2019_09_09_11_38_38.mat,0.1,1,0,3.484044753
LP_2019_09_09_11_38_38.mat,0.15,1,1,1.882173334
LP_2019_09_09_11_38_38.mat,0.7,1,1,0.916314433
LP_2019_09_09_11_38_38.mat,0.2,1,1,2.065953753
LP_2019_09_09_11_38_38.mat,0.3,0,0,0.883669356
LP_2019_09_09_11_38_38.mat,0.1,0,0,1.181474439
LP_2019_09_09_11_38_38.mat,0.1,1,0,3.915240335
LP_2019_09_09_11_38_38.mat,0.2,1,1,1.049231792
LP_2019_09_09_11_38_38.mat,0.3,0,0,0.797755945
LP_2019_09_09_11_38_38.mat,0.3,1,1,0.76816762
LP_2019_09_09_11_38_38.mat,0.7,1,1,0.78222309
LP_2019_09_09_11_38_38.mat,0.2,0,0,0.7299475
LP_2019_09_09_11_38_38.mat,0.2,0,0,0.63345183
LP_2019_09_09_11_38_38.mat,0.3,0,0,0.532581259
LP_2019_09_09_11_38_38.mat,0.3,1,1,0.648207566
LP_2019_09_09_11_38_38.mat,0.1,0,0,0.766125937
LP_2019_09_09_11_38_38.mat,0.7,0,0,0.633227415
LP_2019_09_09_11_38_38.mat,0.1,1,0,4.483977742
LP_2019_09_09_11_38_38.mat,0.3,0,0,0.747481807
LP_2019_09_09_11_38_38.mat,0.2,0,0,0.815161986
LP_2019_09_09_11_38_38.mat,0.7,0,0,0.665887719
LP_2019_09_09_11_38_38.mat,0.7,1,1,0.666844769
LP_2019_09_09_11_38_38.mat,0.15,0,0,1.166023552
LP_2019_09_09_11_38_38.mat,0.1,1,1,0.69788347
LP_2019_09_09_11_38_38.mat,0.2,1,0,1.851388343
LP_2019_09_09_11_38_38.mat,0.15,1,1,1.715224398
LP_2019_09_09_11_38_38.mat,0.15,1,1,1.749585895
LP_2019_09_09_11_38_38.mat,0.15,0,0,1.296611325
LP_2019_09_09_11_38_38.mat,0.2,0,0,1.068618907
LP_2019_09_09_11_38_38.mat,0.1,0,0,1.264748908
LP_2019_09_09_11_38_38.mat,0.7,0,0,0.864472113
LP_2019_09_09_11_38_38.mat,0.15,0,0,1.149638561
LP_2019_09_09_11_38_38.mat,0.15,0,0,1.048781666
LP_2019_09_09_11_38_38.mat,0.7,0,0,0.714629969
LP_2019_09_09_11_38_38.mat,0.1,0,0,1.884857689
LP_2019_09_09_11_38_38.mat,0.3,1,1,0.64929907
LP_2019_09_09_11_38_38.mat,0.15,1,1,0.91523515
LP_2019_09_09_11_38_38.mat,0.15,0,0,1.215024045
LP_2019_09_09_11_38_38.mat,0.7,1,1,0.717004462
LP_2019_09_09_11_38_38.mat,0.3,1,1,0.532692694
LP_2019_09_09_11_38_38.mat,0.3,0,0,1.049192874
LP_2019_09_09_11_38_38.mat,0.15,1,1,0.699604264
LP_2019_09_09_11_38_38.mat,0.2,0,0,0.847898601
LP_2019_09_09_11_38_38.mat,0.15,1,1,0.600502495
LP_2019_09_09_11_38_38.mat,0.1,0,0,1.364936004
LP_2019_09_09_11_38_38.mat,0.1,0,0,0.916700376
LP_2019_09_09_11_38_38.mat,0.1,1,0,0.915199215
LP_2019_09_09_11_38_38.mat,0.2,1,1,1.634052125
LP_2019_09_09_11_38_38.mat,0.7,1,1,0.782005775
LP_2019_09_09_11_38_38.mat,0.7,1,1,0.734968032
LP_2019_09_09_11_38_38.mat,0.3,0,0,0.731441534
LP_2019_09_09_11_38_38.mat,0.15,0,0,1.150624105
LP_2019_09_09_11_38_38.mat,0.2,1,1,0.831021723
LP_2019_09_09_11_38_38.mat,0.1,1,0,1.582017888
LP_2019_09_09_11_38_38.mat,0.2,1,1,0.966548417
MA_2019_09_09_11_49_33.mat,0.2,0,0,6.121629586
MA_2019_09_09_11_49_33.mat,0.2,0,0,5.504758186
MA_2019_09_09_11_49_33.mat,0.7,1,1,1.44634311
MA_2019_09_09_11_49_33.mat,0.2,1,0,3.282777056
MA_2019_09_09_11_49_33.mat,0.7,0,1,2.047655038
MA_2019_09_09_11_49_33.mat,0.15,0,1,2.900076353
MA_2019_09_09_11_49_33.mat,0.1,0,0,5.450034201
MA_2019_09_09_11_49_33.mat,0.15,0,1,4.565907458
MA_2019_09_09_11_49_33.mat,0.1,0,0,3.349881688
MA_2019_09_09_11_49_33.mat,0.1,0,1,3.033521327
MA_2019_09_09_11_49_33.mat,0.2,1,1,0.677944911
MA_2019_09_09_11_49_33.mat,0.7,1,0,2.3667448
MA_2019_09_09_11_49_33.mat,0.3,1,0,1.082349932
MA_2019_09_09_11_49_33.mat,0.3,0,0,1.231535165
MA_2019_09_09_11_49_33.mat,0.3,1,1,1.533262025
MA_2019_09_09_11_49_33.mat,0.15,0,0,1.581174874
MA_2019_09_09_11_49_33.mat,0.2,1,0,2.667126816
MA_2019_09_09_11_49_33.mat,0.1,0,0,1.848767918
MA_2019_09_09_11_49_33.mat,0.2,0,1,0.80157039
MA_2019_09_09_11_49_33.mat,0.3,1,1,2.263365501
MA_2019_09_09_11_49_33.mat,0.15,0,0,1.882196844
MA_2019_09_09_11_49_33.mat,0.3,0,0,2.501859831
MA_2019_09_09_11_49_33.mat,0.7,0,0,1.096521399
MA_2019_09_09_11_49_33.mat,0.2,0,1,2.432169953
MA_2019_09_09_11_49_33.mat,0.1,0,0,1.616476342
MA_2019_09_09_11_49_33.mat,0.1,1,1,2.049361196
MA_2019_09_09_11_49_33.mat,0.7,1,1,1.565969871
MA_2019_09_09_11_49_33.mat,0.3,0,0,1.10100131
MA_2019_09_09_11_49_33.mat,0.3,1,1,1.114175543
MA_2019_09_09_11_49_33.mat,0.15,1,1,2.799322454
MA_2019_09_09_11_49_33.mat,0.15,1,1,1.36822604
MA_2019_09_09_11_49_33.mat,0.2,1,1,2.21404317
MA_2019_09_09_11_49_33.mat,0.15,0,0,0.918600942
MA_2019_09_09_11_49_33.mat,0.7,0,0,0.746665098
MA_2019_09_09_11_49_33.mat,0.7,1,1,0.698227311
MA_2019_09_09_11_49_33.mat,0.15,1,1,2.932941156
MA_2019_09_09_11_49_33.mat,0.1,1,0,0.89912603
MA_2019_09_09_11_49_33.mat,0.15,1,1,1.6651658
MA_2019_09_09_11_49_33.mat,0.1,1,0,1.299069804
MA_2019_09_09_11_49_33.mat,0.7,0,0,0.751614508
MA_2019_09_09_11_49_33.mat,0.7,0,0,0.896426879
MA_2019_09_09_11_49_33.mat,0.7,1,1,0.665285163
MA_2019_09_09_11_49_33.mat,0.2,1,1,2.866806479
MA_2019_09_09_11_49_33.mat,0.2,0,0,1.348615958
MA_2019_09_09_11_49_33.mat,0.7,0,0,0.950634348
MA_2019_09_09_11_49_33.mat,0.3,0,0,1.314738032
MA_2019_09_09_11_49_33.mat,0.1,1,1,0.816119206
MA_2019_09_09_11_49_33.mat,0.15,0,0,1.198517767
MA_2019_09_09_11_49_33.mat,0.1,0,1,1.599591808
MA_2019_09_09_11_49_33.mat,0.2,1,0,1.499825461
MA_2019_09_09_11_49_33.mat,0.3,0,0,1.165952445
MA_2019_09_09_11_49_33.mat,0.3,1,1,0.797343428
MA_2019_09_09_11_49_33.mat,0.15,1,0,2.065285124
MA_2019_09_09_11_49_33.mat,0.15,1,1,1.185372402
MA_2019_09_09_11_49_33.mat,0.2,0,0,0.899376563
MA_2019_09_09_11_49_33.mat,0.1,1,1,2.546988385
MA_2019_09_09_11_49_33.mat,0.7,1,1,0.83449007
MA_2019_09_09_11_49_33.mat,0.3,1,0,1.565021846
MA_2019_09_09_11_49_33.mat,0.3,0,0,1.081596202
MA_2019_09_09_11_49_33.mat,0.1,1,1,1.265804855
MA_2019_09_09_11_56_23.mat,0.1,0,1,5.168342722
MA_2019_09_09_11_56_23.mat,0.7,0,0,1.306498325
MA_2019_09_09_11_56_23.mat,0.15,0,0,2.013799153
MA_2019_09_09_11_56_23.mat,0.2,0,0,2.86629469
MA_2019_09_09_11_56_23.mat,0.7,1,1,0.648748846
MA_2019_09_09_11_56_23.mat,0.3,1,0,3.565384093
MA_2019_09_09_11_56_23.mat,0.2,0,0,1.432920838
MA_2019_09_09_11_56_23.mat,0.3,0,0,2.016052648
MA_2019_09_09_11_56_23.mat,0.3,1,1,1.115316572
MA_2019_09_09_11_56_23.mat,0.7,0,0,0.614595529
MA_2019_09_09_11_56_23.mat,0.1,0,1,1.333045769
MA_2019_09_09_11_56_23.mat,0.7,0,0,0.7164215
MA_2019_09_09_11_56_23.mat,0.1,0,0,2.165708144
MA_2019_09_09_11_56_23.mat,0.3,1,1,0.549938678
MA_2019_09_09_11_56_23.mat,0.3,1,0,1.433084262
MA_2019_09_09_11_56_23.mat,0.7,1,1,0.73203866
MA_2019_09_09_11_56_23.mat,0.15,1,1,1.89855507
MA_2019_09_09_11_56_23.mat,0.2,0,0,0.783088415
MA_2019_09_09_11_56_23.mat,0.7,1,1,0.533107889
MA_2019_09_09_11_56_23.mat,0.7,1,1,0.716122504
MA_2019_09_09_11_56_23.mat,0.2,0,0,0.634164666
MA_2019_09_09_11_56_23.mat,0.2,1,1,0.613956341
MA_2019_09_09_11_56_23.mat,0.15,1,0,0.401100714
MA_2019_09_09_11_56_23.mat,0.1,1,1,0.881860727
MA_2019_09_09_11_56_23.mat,0.1,1,1,1.631751592
MA_2019_09_09_11_56_23.mat,0.1,1,0,1.967631697
MA_2019_09_09_11_56_23.mat,0.1,0,1,0.632075199
MA_2019_09_09_11_56_23.mat,0.2,1,0,1.499414378
MA_2019_09_09_11_56_23.mat,0.3,0,0,1.181264464
MA_2019_09_09_11_56_23.mat,0.2,0,0,1.765414457
MA_2019_09_09_11_56_23.mat,0.2,1,1,0.91712865
MA_2019_09_09_11_56_23.mat,0.1,1,1,1.848009218
MA_2019_09_09_11_56_23.mat,0.2,1,1,1.399450666
MA_2019_09_09_11_56_23.mat,0.7,0,0,0.582592705
MA_2019_09_09_11_56_23.mat,0.1,1,1,0.981652027
MA_2019_09_09_11_56_23.mat,0.3,0,0,0.698391187
MA_2019_09_09_11_56_23.mat,0.15,0,1,0.83382599
MA_2019_09_09_11_56_23.mat,0.3,0,0,0.949694311
MA_2019_09_09_11_56_23.mat,0.15,1,1,0.782231685
MA_2019_09_09_11_56_23.mat,0.15,0,0,1.299719653
MA_2019_09_09_11_56_23.mat,0.15,1,1,0.546015723
MA_2019_09_09_11_56_23.mat,0.1,0,0,0.966403204
MA_2019_09_09_11_56_23.mat,0.15,1,1,0.66573628
MA_2019_09_09_11_56_23.mat,0.7,0,0,0.682630768
MA_2019_09_09_11_56_23.mat,0.7,1,1,0.617780785
MA_2019_09_09_11_56_23.mat,0.3,0,0,0.664609678
MA_2019_09_09_11_56_23.mat,0.3,1,1,0.799990858
MA_2019_09_09_11_56_23.mat,0.2,0,0,1.330219903
MA_2019_09_09_11_56_23.mat,0.15,0,1,1.668230732
MA_2019_09_09_11_56_23.mat,0.15,0,0,2.065167828
MA_2019_09_09_11_56_23.mat,0.3,1,1,1.08159801
MA_2019_09_09_11_56_23.mat,0.3,0,0,0.981565192
MA_2019_09_09_11_56_23.mat,0.2,1,1,0.999046427
MA_2019_09_09_11_56_23.mat,0.7,0,0,0.681329613
MA_2019_09_09_11_56_23.mat,0.15,1,1,0.864632592
MA_2019_09_09_11_56_23.mat,0.1,0,0,1.165771013
MA_2019_09_09_11_56_23.mat,0.2,1,1,0.850700467
MA_2019_09_09_11_56_23.mat,0.15,0,0,1.04923244
MA_2019_09_09_11_56_23.mat,0.1,1,1,0.630987972
MA_2019_09_09_11_56_23.mat,0.7,1,1,0.932880535
MA_2019_09_09_12_05_08.mat,0.7,1,0,2.770387903
MA_2019_09_09_12_05_08.mat,0.2,1,0,6.446876287
MA_2019_09_09_12_05_08.mat,0.3,1,1,3.015457797
MA_2019_09_09_12_05_08.mat,0.2,1,0,4.30006082
MA_2019_09_09_12_05_08.mat,0.1,0,0,2.582524554
MA_2019_09_09_12_05_08.mat,0.2,0,0,2.099347616
MA_2019_09_09_12_05_08.mat,0.15,0,0,4.648531204
MA_2019_09_09_12_05_08.mat,0.3,0,0,6.88500095
MA_2019_09_09_12_05_08.mat,0.2,1,0,7.413614636
MA_2019_09_09_12_05_08.mat,0.1,1,1,5.417575185
MA_2019_09_09_12_05_08.mat,0.7,0,0,2.514463833
MA_2019_09_09_12_05_08.mat,0.1,0,0,4.74911391
MA_2019_09_09_12_05_08.mat,0.15,0,1,9.00095272
MA_2019_09_09_12_05_08.mat,0.15,0,1,7.38241763
MA_2019_09_09_12_05_08.mat,0.7,1,1,1.44935294
MA_2019_09_09_12_05_08.mat,0.15,1,1,4.349927787
MA_2019_09_09_12_05_08.mat,0.1,1,0,3.497706468
MA_2019_09_09_12_05_08.mat,0.3,0,0,4.132118298
MA_2019_09_09_12_05_08.mat,0.3,0,0,7.33517332
MA_2019_09_09_12_05_08.mat,0.7,0,0,3.863843943
MA_2019_09_09_12_05_08.mat,0.2,1,1,1.36692763
MA_2019_09_09_12_05_08.mat,0.1,1,1,1.633152434
MA_2019_09_09_12_05_08.mat,0.7,0,0,0.865285072
MA_2019_09_09_12_05_08.mat,0.1,1,1,1.268052338
MA_2019_09_09_12_05_08.mat,0.3,1,1,2.381217212
MA_2019_09_09_12_05_08.mat,0.15,1,1,1.932999798
MA_2019_09_09_12_05_08.mat,0.1,0,1,3.382266598
MA_2019_09_09_12_05_08.mat,0.3,1,1,0.865915983
MA_2019_09_09_12_05_08.mat,0.15,1,1,1.015685566
MA_2019_09_09_12_05_08.mat,0.3,1,1,1.199633957
MA_2019_09_09_12_05_08.mat,0.2,0,0,1.831972987
MA_2019_09_09_12_05_08.mat,0.15,1,1,1.066226257
MA_2019_09_09_12_05_08.mat,0.7,1,1,2.400287525
MA_2019_09_09_12_05_08.mat,0.2,0,0,1.632138515
MA_2019_09_09_12_05_08.mat,0.3,0,0,1.582216584
MA_2019_09_09_12_05_08.mat,0.1,0,0,1.699191982
MA_2019_09_09_12_05_08.mat,0.15,1,1,1.151612135
MA_2019_09_09_12_05_08.mat,0.7,1,1,0.880345449
MA_2019_09_09_12_05_08.mat,0.7,0,0,0.717382035
MA_2019_09_09_12_05_08.mat,0.1,0,1,1.879530823
MA_2019_09_09_12_05_08.mat,0.15,0,0,1.100840258
MA_2019_09_09_12_05_08.mat,0.7,1,1,0.684600962
MA_2019_09_09_12_05_08.mat,0.15,0,0,0.913747478
MA_2019_09_09_12_05_08.mat,0.3,1,1,0.698773103
MA_2019_09_09_12_05_08.mat,0.1,1,0,1.38238711
MA_2019_09_09_12_05_08.mat,0.7,1,1,0.59933074
MA_2019_09_09_12_05_08.mat,0.2,0,0,1.132525775
MA_2019_09_09_12_05_08.mat,0.7,0,0,0.815482563
MA_2019_09_09_12_05_08.mat,0.1,1,1,0.83138511
MA_2019_09_09_12_05_08.mat,0.7,0,0,0.631623471
MA_2019_09_09_12_05_08.mat,0.2,0,0,3.350307567
MA_2019_09_09_12_05_08.mat,0.15,0,0,0.997176018
MA_2019_09_09_12_05_08.mat,0.1,0,0,1.165075174
MA_2019_09_09_12_05_08.mat,0.15,1,1,0.816474778
MA_2019_09_09_12_05_08.mat,0.2,1,1,0.833429869
MA_2019_09_09_12_05_08.mat,0.3,0,0,1.179920518
MA_2019_09_09_12_05_08.mat,0.3,0,0,0.766081889
MA_2019_09_09_12_05_08.mat,0.3,1,1,0.967018056
MA_2019_09_09_12_05_08.mat,0.2,0,0,2.865525989
MA_2019_09_09_12_05_08.mat,0.2,1,1,0.748280204
MS_2019_09_09_12_11_28.mat,0.1,0,0,3.751087381
MS_2019_09_09_12_11_28.mat,0.3,0,0,2.247387774
MS_2019_09_09_12_11_28.mat,0.3,0,0,3.748726616
MS_2019_09_09_12_11_28.mat,0.7,0,0,2.763288249
MS_2019_09_09_12_11_28.mat,0.1,1,1,2.061799849
MS_2019_09_09_12_11_28.mat,0.7,0,0,1.130141183
MS_2019_09_09_12_11_28.mat,0.7,1,1,0.715577396
MS_2019_09_09_12_11_28.mat,0.15,0,0,1.148991466
MS_2019_09_09_12_11_28.mat,0.15,1,1,1.932817949
MS_2019_09_09_12_11_28.mat,0.15,1,1,2.41314888
MS_2019_09_09_12_11_28.mat,0.2,1,1,1.399845093
MS_2019_09_09_12_11_28.mat,0.1,1,1,1.781749705
MS_2019_09_09_12_11_28.mat,0.1,1,1,1.981644239
MS_2019_09_09_12_11_28.mat,0.2,1,0,1.297830581
MS_2019_09_09_12_11_28.mat,0.1,0,0,1.065199507
MS_2019_09_09_12_11_28.mat,0.2,0,0,1.33045137
MS_2019_09_09_12_11_28.mat,0.3,1,1,1.432783089
MS_2019_09_09_12_11_28.mat,0.1,0,0,1.199017491
MS_2019_09_09_12_11_28.mat,0.1,1,1,2.283030456
MS_2019_09_09_12_11_28.mat,0.15,0,0,1.231315134
MS_2019_09_09_12_11_28.mat,0.3,0,0,1.148478613
MS_2019_09_09_12_11_28.mat,0.15,0,0,1.580299384
MS_2019_09_09_12_11_28.mat,0.15,0,0,2.848730957
MS_2019_09_09_12_11_28.mat,0.7,0,0,0.899718768
MS_2019_09_09_12_11_28.mat,0.15,0,0,1.316181549
MS_2019_09_09_12_11_28.mat,0.15,1,1,0.999079081
MS_2019_09_09_12_11_28.mat,0.15,1,1,1.698507603
MS_2019_09_09_12_11_28.mat,0.3,0,0,0.982927963
MS_2019_09_09_12_11_28.mat,0.7,0,0,0.896675138
MS_2019_09_09_12_11_28.mat,0.3,0,0,2.532988918
MS_2019_09_09_12_11_28.mat,0.7,1,1,0.833241851
MS_2019_09_09_12_11_28.mat,0.3,0,0,0.81447434
MS_2019_09_09_12_11_28.mat,0.7,1,1,0.716989945
MS_2019_09_09_12_11_28.mat,0.2,1,1,1.0340393
MS_2019_09_09_12_11_28.mat,0.2,0,0,0.76375305
MS_2019_09_09_12_11_28.mat,0.2,0,0,0.998388414
MS_2019_09_09_12_11_28.mat,0.1,0,1,1.51579316
MS_2019_09_09_12_11_28.mat,0.1,1,1,1.966743922
MS_2019_09_09_12_11_28.mat,0.3,1,1,0.765036286
MS_2019_09_09_12_11_28.mat,0.1,0,0,1.598478598
MS_2019_09_09_12_11_28.mat,0.2,1,1,2.433754968
MS_2019_09_09_12_11_28.mat,0.2,0,0,0.815686735
MS_2019_09_09_12_11_28.mat,0.15,1,1,0.66551019
MS_2019_09_09_12_11_28.mat,0.3,1,1,0.681777133
MS_2019_09_09_12_11_28.mat,0.7,1,1,0.700041925
MS_2019_09_09_12_11_28.mat,0.1,0,0,1.080349501
MS_2019_09_09_12_11_28.mat,0.3,1,1,1.016012758
MS_2019_09_09_12_11_28.mat,0.3,1,1,0.818799138
MS_2019_09_09_12_11_28.mat,0.2,1,1,0.763181091
MS_2019_09_09_12_11_28.mat,0.3,1,1,0.749032213
MS_2019_09_09_12_11_28.mat,0.15,1,1,0.89954924
MS_2019_09_09_12_11_28.mat,0.7,0,0,0.6345203
MS_2019_09_09_12_11_28.mat,0.1,1,1,1.196841072
MS_2019_09_09_12_11_28.mat,0.7,0,0,0.634103017
MS_2019_09_09_12_11_28.mat,0.2,1,1,0.630810583
MS_2019_09_09_12_11_28.mat,0.7,1,1,0.567395485
MS_2019_09_09_12_11_28.mat,0.2,0,0,0.678382643
MS_2019_09_09_12_11_28.mat,0.15,0,0,0.834317689
MS_2019_09_09_12_11_28.mat,0.7,1,1,0.614624139
MS_2019_09_09_12_11_28.mat,0.2,0,0,0.684391665
MV_2019_09_09_11_59_36.mat,0.3,1,0,8.119573555
MV_2019_09_09_11_59_36.mat,0.15,0,0,5.177756735
MV_2019_09_09_11_59_36.mat,0.15,0,1,4.630367809
MV_2019_09_09_11_59_36.mat,0.1,0,0,7.450640639
MV_2019_09_09_11_59_36.mat,0.3,0,1,4.281671867
MV_2019_09_09_11_59_36.mat,0.3,1,1,5.330314048
MV_2019_09_09_11_59_36.mat,0.1,1,0,5.901723487
MV_2019_09_09_11_59_36.mat,0.1,1,1,3.748860685
MV_2019_09_09_11_59_36.mat,0.3,1,1,6.03236473
MV_2019_09_09_11_59_36.mat,0.1,1,0,5.481438481
MV_2019_09_09_11_59_36.mat,0.7,0,0,0.966875717
MV_2019_09_09_11_59_36.mat,0.7,1,1,1.331462793
MV_2019_09_09_11_59_36.mat,0.7,0,0,0.782640935
MV_2019_09_09_11_59_36.mat,0.15,1,1,1.765488119
MV_2019_09_09_11_59_36.mat,0.7,1,1,1.233409612
MV_2019_09_09_11_59_36.mat,0.3,1,1,1.249165513
MV_2019_09_09_11_59_36.mat,0.7,1,1,0.981954674
MV_2019_09_09_11_59_36.mat,0.3,0,0,0.950172774
MV_2019_09_09_11_59_36.mat,0.2,1,1,1.316374636
MV_2019_09_09_11_59_36.mat,0.15,1,0,3.883773374
MV_2019_09_09_11_59_36.mat,0.15,0,0,1.214632911
MV_2019_09_09_11_59_36.mat,0.7,1,1,0.684318835
MV_2019_09_09_11_59_36.mat,0.2,1,1,2.381665485
MV_2019_09_09_11_59_36.mat,0.15,0,0,1.95007972
MV_2019_09_09_11_59_36.mat,0.7,0,0,0.93206052
MV_2019_09_09_11_59_36.mat,0.15,1,1,1.465690982
MV_2019_09_09_11_59_36.mat,0.1,0,0,1.197650088
MV_2019_09_09_11_59_36.mat,0.7,0,0,0.734035135
MV_2019_09_09_11_59_36.mat,0.3,0,0,0.896826461
MV_2019_09_09_11_59_36.mat,0.3,1,1,0.816701558
MV_2019_09_09_11_59_36.mat,0.1,0,0,1.066263317
MV_2019_09_09_11_59_36.mat,0.3,0,0,1.467338522
MV_2019_09_09_11_59_36.mat,0.15,1,1,1.981333583
MV_2019_09_09_11_59_36.mat,0.2,0,0,0.867782711
MV_2019_09_09_11_59_36.mat,0.1,0,0,1.081118426
MV_2019_09_09_11_59_36.mat,0.2,0,0,2.332040543
MV_2019_09_09_11_59_36.mat,0.2,0,0,0.932805627
MV_2019_09_09_11_59_36.mat,0.1,1,0,2.816200509
MV_2019_09_09_11_59_36.mat,0.2,1,1,0.880747768
MV_2019_09_09_11_59_36.mat,0.1,0,0,1.850048225
MV_2019_09_09_11_59_36.mat,0.3,0,0,0.88284151
MV_2019_09_09_11_59_36.mat,0.2,1,1,1.016260093
MV_2019_09_09_11_59_36.mat,0.1,1,1,1.580706695
MV_2019_09_09_11_59_36.mat,0.7,0,0,0.632607387
MV_2019_09_09_11_59_36.mat,0.7,1,1,0.583686819
MV_2019_09_09_11_59_36.mat,0.7,1,1,0.714773065
MV_2019_09_09_11_59_36.mat,0.2,1,1,1.164884478
MV_2019_09_09_11_59_36.mat,0.2,0,0,0.733926278
MV_2019_09_09_11_59_36.mat,0.2,0,0,0.714214794
MV_2019_09_09_11_59_36.mat,0.3,0,0,0.632807496
MV_2019_09_09_11_59_36.mat,0.15,0,0,0.933444769
MV_2019_09_09_11_59_36.mat,0.1,1,1,2.331662978
MV_2019_09_09_11_59_36.mat,0.2,1,0,1.816452414
MV_2019_09_09_11_59_36.mat,0.15,1,1,0.933214568
MV_2019_09_09_11_59_36.mat,0.15,1,1,2.48292017
MV_2019_09_09_11_59_36.mat,0.7,0,0,0.750405396
MV_2019_09_09_11_59_36.mat,0.15,0,0,0.949655789
MV_2019_09_09_11_59_36.mat,0.2,0,0,0.630770945
MV_2019_09_09_11_59_36.mat,0.3,1,1,0.649441944
MV_2019_09_09_11_59_36.mat,0.1,0,0,0.833743673
RD_2019_09_09_12_01_20.mat,0.7,1,1,1.034439182
RD_2019_09_09_12_01_20.mat,0.7,0,0,0.454627105
RD_2019_09_09_12_01_20.mat,0.7,1,1,0.448186932
RD_2019_09_09_12_01_20.mat,0.15,1,1,1.199377023
RD_2019_09_09_12_01_20.mat,0.7,0,0,0.48233521
RD_2019_09_09_12_01_20.mat,0.15,0,0,0.66617289
RD_2019_09_09_12_01_20.mat,0.2,1,1,0.564587335
RD_2019_09_09_12_01_20.mat,0.2,0,0,0.449280353
RD_2019_09_09_12_01_20.mat,0.15,0,1,0.332890392
RD_2019_09_09_12_01_20.mat,0.3,0,0,0.681622972
RD_2019_09_09_12_01_20.mat,0.1,1,1,0.483164173
RD_2019_09_09_12_01_20.mat,0.7,0,0,0.516924138
RD_2019_09_09_12_01_20.mat,0.1,1,1,0.531354152
RD_2019_09_09_12_01_20.mat,0.2,0,0,0.781233772
RD_2019_09_09_12_01_20.mat,0.15,1,1,0.684576998
RD_2019_09_09_12_01_20.mat,0.2,0,0,0.547260374
RD_2019_09_09_12_01_20.mat,0.3,1,1,0.51527228
RD_2019_09_09_12_01_20.mat,0.2,0,0,0.433362756
RD_2019_09_09_12_01_20.mat,0.2,0,0,0.582037714
RD_2019_09_09_12_01_20.mat,0.15,0,0,0.466325412
RD_2019_09_09_12_01_20.mat,0.2,1,1,0.515444316
RD_2019_09_09_12_01_20.mat,0.15,1,1,0.601616774
RD_2019_09_09_12_01_20.mat,0.1,0,0,0.513227399
RD_2019_09_09_12_01_20.mat,0.1,1,1,0.45208631
RD_2019_09_09_12_01_20.mat,0.2,1,1,0.479181014
RD_2019_09_09_12_01_20.mat,0.1,0,0,0.415989888
RD_2019_09_09_12_01_20.mat,0.7,1,1,0.350088002
RD_2019_09_09_12_01_20.mat,0.3,1,0,0.348992802
RD_2019_09_09_12_01_20.mat,0.3,1,1,0.865089521
RD_2019_09_09_12_01_20.mat,0.2,0,0,0.549239503
RD_2019_09_09_12_01_20.mat,0.3,0,0,0.46588868
RD_2019_09_09_12_01_20.mat,0.7,0,0,0.482819474
RD_2019_09_09_12_01_20.mat,0.3,0,0,0.565739561
RD_2019_09_09_12_01_20.mat,0.15,0,0,0.500501496
RD_2019_09_09_12_01_20.mat,0.15,0,1,0.61482563
RD_2019_09_09_12_01_20.mat,0.3,0,0,0.598851122
RD_2019_09_09_12_01_20.mat,0.1,1,1,0.583576417
RD_2019_09_09_12_01_20.mat,0.2,1,1,0.682748539
RD_2019_09_09_12_01_20.mat,0.7,1,1,0.515832371
RD_2019_09_09_12_01_20.mat,0.15,0,0,0.516151547
RD_2019_09_09_12_01_20.mat,0.3,0,0,0.550399821
RD_2019_09_09_12_01_20.mat,0.7,1,1,0.449220214
RD_2019_09_09_12_01_20.mat,0.1,0,0,0.59771775
RD_2019_09_09_12_01_20.mat,0.7,1,1,0.383774256
RD_2019_09_09_12_01_20.mat,0.7,0,0,0.466206725
RD_2019_09_09_12_01_20.mat,0.1,1,1,0.382256653
RD_2019_09_09_12_01_20.mat,0.3,0,0,0.399195021
RD_2019_09_09_12_01_20.mat,0.1,1,1,0.416426775
RD_2019_09_09_12_01_20.mat,0.3,1,0,0.3824654
RD_2019_09_09_12_01_20.mat,0.1,0,0,0.481785315
RD_2019_09_09_12_01_20.mat,0.15,1,1,0.55037639
RD_2019_09_09_12_01_20.mat,0.3,1,1,0.483217677
RD_2019_09_09_12_01_20.mat,0.1,0,0,0.530943989
RD_2019_09_09_12_01_20.mat,0.15,1,1,0.448080536
RD_2019_09_09_12_01_20.mat,0.2,1,1,0.450558027
RD_2019_09_09_12_01_20.mat,0.2,1,1,0.447880157
RD_2019_09_09_12_01_20.mat,0.1,0,0,0.484382026
RD_2019_09_09_12_01_20.mat,0.15,1,1,0.547334261
RD_2019_09_09_12_01_20.mat,0.3,1,1,0.497162485
RD_2019_09_09_12_01_20.mat,0.7,0,0,0.501554308
RF_2019_09_09_11_06_43.mat,0.3,0,0,2.253950691
RF_2019_09_09_11_06_43.mat,0.15,0,0,1.752910239
RF_2019_09_09_11_06_43.mat,0.2,1,0,2.913905047
RF_2019_09_09_11_06_43.mat,0.2,1,1,1.6002119
RF_2019_09_09_11_06_43.mat,0.3,1,1,1.144912739
RF_2019_09_09_11_06_43.mat,0.15,1,0,2.431770301
RF_2019_09_09_11_06_43.mat,0.7,0,0,0.932796382
RF_2019_09_09_11_06_43.mat,0.3,1,1,1.117102508
